,pock_volume,pock_volume_st,pock_asa,pock_asa_st,pock_pol_asa,pock_pol_asa_st,pock_apol_asa,pock_apol_asa_st,pock_asa22,pock_asa22_st,pock_pol_asa22,pock_pol_asa22_st,pock_apol_asa22,pock_apol_asa22_st,nb_as,nb_as_st,mean_as_ray,mean_as_ray_st,mean_as_solv_acc,mean_as_solv_acc_st,apol_as_prop,apol_as_prop_st,mean_loc_hyd_dens,mean_loc_hyb_dens_st,hydrophobicity_score,hydrophobicity_score_st,volume_score,volume_score_st,polarity_score,polarity_score_st,charge_score,charge_score_st,prop_polar_atm,prop_polar_atm_st,as_density,as_density_st,as_max_dst,as_max_dst_st,convex_hull_volume,convex_hull_volume_st,nb_abpa,nb_abpa_st,ala,ala_st,arg,arg_st,asn,asn_st,asp,asp_st,cys,cys_st,gln,gln_st,glu,glu_st,gly,gly_st,his,his_st,ile,ile_st,leu,leu_st,lys,lys_st,met,met_st,phe,phe_st,pro,pro_st,ser,ser_st,thr,thr_st,trp,trp_st,tyr,tyr_st,val,val_st,rog_pro_noh,rog_pro_noh_sd,rog_pro_bb,rog_pro_bb_sd,rog_pro_ca,rog_pro_ca_sd,rog_bs_noh,rog_bs_noh_sd,rog_bs_bb,rog_bs_bb_sd,rog_bs_ca,rog_bs_ca_sd,rmsd_pro_noh,rmsd_pro_noh_sd,rmsd_pro_bb,rmsd_pro_bb_st,rmsd_pro_ca,rmsd_pro_ca_sd,rmsd_bs_noh,rmsd_bs_noh_sd,rmsd_bs_bb,rmsd_bs_bb_sd,rmsd_bs_ca,rmsd_bs_ca_sd,b_para,b_anti,h_3.10,halpha,h_pi,turn,bend,random.coil,ip,molecular.weight,aromaticity,instability,gravy,X.g,X.a,X.v,X.l,X.i,X.p,X.f,X.m,X.w,PP1.1,PP2.1,PP3.1,KF1.1,KF2.1,KF3.1,KF4.1,KF5.1,KF6.1,KF7.1,KF8.1,KF9.1,KF10.1,Z1.1,Z2.1,Z3.1,Z4.1,Z5.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,T1.1,T2.1,T3.1,T4.1,T5.1,VHSE1.1,VHSE2.1,VHSE3.1,VHSE4.1,VHSE5.1,VHSE6.1,VHSE7.1,VHSE8.1,ProtFP1.1,ProtFP2.1,ProtFP3.1,ProtFP4.1,ProtFP5.1,ProtFP6.1,ProtFP7.1,ProtFP8.1,ST1.1,ST2.1,ST3.1,ST4.1,ST5.1,ST6.1,ST7.1,ST8.1,BLOSUM1.1,BLOSUM2.1,BLOSUM3.1,BLOSUM4.1,BLOSUM5.1,BLOSUM6.1,BLOSUM7.1,BLOSUM8.1,BLOSUM9.1,BLOSUM10.1,MSWHIM1.1,MSWHIM2.1,MSWHIM3.1,DELTA30
222,521.97,142.752,320.152,75.357,174.096,47.519,146.056,38.103,169.514,54.548,91.697,35.311,77.817,28.848,172.432,52.094,3.933,0.104,0.466,0.04,0.226,0.118,30.215,19.628,13.066,5.051,3.623,0.298,11.055,2.259,1.301,0.907,48.705,4.25,4.791,1.075,12.5,2.876,117.103,68.916,9.568,2.504,0.0,0.0,0.12,0.343,0.0,0.0,1.295,0.627,2.108,0.602,1.766,0.746,0.0,0.0,1.889,0.671,0.932,0.253,0,0,0.0,0.0,1.544,0.716,0.0,0.0,0.999,0.045,0.013,0.113,2.986,0.137,0.876,0.331,0,0,1.536,0.965,0.495,0.531,16.852,0.05,16.223,0.054,16.232,0.054,7.37,0.135,7.914,0.116,7.581,0.119,1.628,0.113,1.088,0.105,1.043,0.112,1.04,0.122,0.734,0.087,0.679,0.105,0.0084,0.3267,0.0208,0.0542,0,0.1877,0.1356,0.2666,5.101,19596.0192,0.0857142857142857,55.6999999999999,-0.315428571428571,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.08,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-30.5,-75.39,-2.470000000000001,1.719999999999999,-54.69,1.790000000000003,2.769999999999999,-20.5,-35.44,1.94,-0.5399999999999971,-10.97,-22.44,16.44999999999999,-105.0,-16.36,-90.77,51.92,-49.789,-16.658,-36.144,62.632,12.273,-21.91,-1075.58,-39.59,10.72,39.86,159.75,-5.439999999999996,-35.76000000000001,-51.18,-11.09000000000001,-24.92000000000001,-52.22,26.47999999999999,-9.46,-108.93,-181.31,-43.98,18.91,-27.74000000000001,24.91,29.29,-9.450000000000001,-202.935,-52.036,-45.279,-6.423000000000001,-18.445,-85.0,28.77,51.449,29.97,-41.03,-13.27,-1.769999999999999,-9.14,23.11,11.05,-1.98,18.89,16.37,-64.24,98.38,-97.49,1.1
223,382.211,123.723,236.099,74.493,134.147,43.223,101.952,40.51,122.794,49.007,71.82,30.056,50.973,26.859,127.525,48.06,3.882,0.24,0.466,0.048,0.135,0.11,12.999,14.08,13.449,4.976,3.333,0.33,8.538,1.831,1.822,0.816,51.395,5.512,3.681,1.067,9.038,2.751,55.226,46.863,8.582,2.653,0.0,0.0,0.228,0.42,0.0,0.0,0.303,0.527,1.734,0.995,1.847,0.376,0.0,0.0,1.972,0.444,0.934,0.25,0,0,0.0,0.0,0.963,0.58,0.0,0.0,0.987,0.117,0.002,0.045,2.863,0.415,0.918,0.276,0,0,0.482,0.711,0.348,0.497,16.967,0.062,16.361,0.062,16.367,0.062,7.071,0.144,7.652,0.134,7.283,0.135,1.776,0.133,1.298,0.104,1.265,0.107,1.21,0.132,0.765,0.133,0.753,0.137,0.0084,0.3289,0.0302,0.051,0,0.1807,0.1372,0.2636,5.101,19621.0700999999,0.0857142857142857,57.8708571428571,-0.347428571428571,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0228571428571428,0.0457142857142857,0.0171428571428571,-29.45,-75.51,-0.9200000000000009,3.569999999999999,-54.44,0.4000000000000025,2.999999999999999,-17.98,-30.43,-1.14,-0.1299999999999971,-16.2,-20.41,19.93999999999999,-102.57,-10.43,-85.87,48.3,-48.418,-18.018,-36.94,58.46,11.208,-23.506,-1076.34,-38.87,7.350000000000002,40.41,159.01,-6.159999999999996,-35.96,-51.55,-8.060000000000004,-25.03000000000001,-49.43,24.84999999999999,-9.97,-113.75,-179.42,-40.3,17.64,-25.32,22.21,24.7,-8.300000000000002,-202.716,-49.762,-44.38,-5.941000000000001,-16.797,-86.653,28.767,50.089,30.82,-40.14,-12.68,-1.55,-7.96,23.2,11.76,-3.08,18.48,16.74,-64.79,98.29,-97.91,1.0
224,381.636,139.051,239.935,81.223,133.33,52.521,106.605,35.931,124.707,51.832,76.93,39.071,47.777,21.866,124.102,54.485,3.836,0.363,0.48,0.067,0.24,0.164,22.617,19.379,15.34,5.712,3.48,0.575,8.6,2.567,1.525,1.182,47.816,6.33,3.949,1.392,10.117,3.482,62.696,55.746,7.388,2.742,0.003,0.055,0.228,0.42,0.0,0.0,0.626,0.664,2.233,0.994,1.558,0.579,0.0,0.0,1.653,0.697,0.82,0.385,0,0,0.0,0.0,1.103,0.797,0.0,0.0,0.971,0.171,0.003,0.055,2.657,0.696,0.811,0.392,0,0,0.797,0.879,0.414,0.518,16.848,0.046,16.216,0.044,16.227,0.044,7.158,0.12,7.771,0.11,7.458,0.11,1.553,0.145,0.991,0.086,0.966,0.089,1.344,0.202,0.811,0.129,0.786,0.145,0.0084,0.3286,0.0259,0.0587,0,0.175,0.1452,0.2582,4.949,19548.8949,0.0857142857142857,57.5611428571428,-0.357142857142857,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-28.24,-77.29,-1.640000000000001,5.089999999999999,-56.73,-0.3199999999999976,3.379999999999999,-17.39,-32.25,-3.369999999999999,-1.709999999999997,-16.16,-24.17,23.40999999999999,-105.42,-7.690000000000003,-92.53,50.78,-49.45,-20.208,-38.856,59.828,11.248,-25.63199999999999,-1082.93,-42.67,11.81,38.6,161.77,-7.329999999999996,-37.62000000000001,-54.11,-9.580000000000005,-27.04000000000001,-50.31,23.56999999999999,-10.42,-124.59,-185.88,-41.99,17.05,-25.23,21.28,27.68,-7.830000000000002,-203.969,-51.07400000000001,-46.135,-6.456000000000001,-15.346,-89.07600000000001,27.601,50.701,32.7,-39.89,-11.3,-0.8099999999999995,-8.78,23.09,10.61,-4.069999999999999,20.26,17.44,-64.37,98.63,-99.89,0.8
225,413.89,124.834,265.099,71.427,159.734,45.005,105.365,34.292,137.722,44.112,87.082,29.692,50.64,23.164,106.621,40.397,3.887,0.295,0.497,0.057,0.133,0.089,10.126,10.82,16.67,5.044,3.409,0.345,7.937,1.829,2.22,0.874,51.185,5.786,4.12,1.052,10.158,2.739,69.367,49.367,7.885,2.76,0.0,0.0,0.54,0.513,0.0,0.0,0.25,0.473,2.17,0.932,1.126,0.495,0.0,0.0,1.962,0.347,0.939,0.241,0,0,0.0,0.0,0.991,0.387,0.0,0.0,0.975,0.159,0.006,0.077,2.733,0.54,0.858,0.35,0,0,0.5,0.602,0.602,0.49,16.952,0.05,16.34,0.053,16.348,0.053,7.066,0.124,7.601,0.117,7.22,0.119,1.88,0.145,1.37,0.117,1.354,0.118,1.709,0.211,1.043,0.183,1.017,0.192,0.0085,0.3306,0.0301,0.0579,0,0.1568,0.163,0.2531,5.101,19636.0416999999,0.0857142857142857,58.9714285714285,-0.389142857142857,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0628571428571428,0.0685714285714285,0.0228571428571428,0.0457142857142857,0.0171428571428571,-27.77,-75.84,-1.060000000000001,4.139999999999999,-54.2,0.7100000000000025,5.199999999999999,-16.33,-27.79,-1.259999999999999,-0.07999999999999707,-16.68,-23.67,25.96999999999999,-100.77,-10.38,-86.49,48.12000000000001,-50.498,-18.765,-37.687,56.101,10.632,-22.95999999999999,-1074.96,-37.42999999999999,8.120000000000003,38.57,159.32,-8.479999999999995,-35.91,-51.73,-7.100000000000005,-25.16,-47.64,24.56999999999999,-9.760000000000002,-123.46,-175.21,-39.42,17.53,-22.72000000000001,22.05,24.67,-7.150000000000002,-202.552,-49.155,-44.611,-5.987000000000001,-15.754,-87.20400000000001,29.168,50.626,33.32,-38.98,-12.67,-2.1,-7.49,22.78,11.21,-3.029999999999999,19.3,17.43,-63.75,98.57,-98.05,2.2
226,446.323,123.027,282.691,77.206,171.532,60.385,111.159,32.288,145.905,50.596,98.707,41.366,47.198,23.462,140.56,51.023,3.914,0.128,0.476,0.058,0.174,0.101,17.46,14.793,16.416,5.273,3.518,0.306,9.43,1.908,1.592,1.203,48.526,4.317,3.981,0.992,10.206,2.237,82.389,57.533,7.505,2.339,0.0,0.0,0.586,0.493,0.0,0.0,0.644,0.635,2.605,0.853,1.761,0.481,0.0,0.0,1.643,0.561,0.779,0.416,0,0,0.0,0.0,0.871,0.549,0.0,0.0,1.0,0.032,0.0,0.0,2.948,0.237,0.956,0.207,0,0,0.885,0.846,0.63,0.497,16.839,0.051,16.185,0.059,16.195,0.057,7.25,0.105,7.763,0.091,7.456,0.094,1.603,0.133,1.091,0.106,1.043,0.1,1.473,0.175,0.648,0.084,0.613,0.103,0.0079,0.3352,0.0248,0.0629,0,0.172,0.1354,0.2618,5.293,19661.0496,0.0914285714285714,60.0748571428571,-0.4,0.0742857142857142,0.0685714285714285,0.0514285714285714,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.71,-74.52,-1.180000000000001,2.929999999999998,-52.04,1.680000000000002,6.289999999999999,-20.11,-31.49,6.23,2.240000000000003,-9.789999999999997,-25.89,23.00999999999999,-100.06,-18.01,-87.22,48.54000000000001,-47.926,-18.139,-34.83199999999999,58.265,10.686,-21.141,-1066.01,-38.24999999999999,10.86,36.9,158.98,-8.159999999999997,-32.31,-49.7,-8.160000000000005,-22.79000000000001,-48.84,27.36999999999999,-8.600000000000001,-120.76,-169.37,-37.51,19.23,-26.34,24.87000000000001,29.83,-4.450000000000002,-200.986,-51.713,-44.272,-7.328000000000001,-17.489,-85.665,28.212,51.507,32.37000000000001,-37.76,-12.34,-1.93,-8.02,21.88,11.17,-4.609999999999999,20.36,15.01,-61.5,97.61,-96.22,1.0
227,373.19,136.494,241.411,80.637,143.789,48.434,97.623,39.82,126.0,52.573,81.794,35.519,44.206,25.613,100.044,48.248,3.952,0.323,0.472,0.061,0.124,0.113,10.284,13.112,10.11,5.437,3.35,0.393,8.313,2.188,0.777,0.952,52.644,7.092,3.502,1.137,9.155,2.761,52.096,47.448,6.883,2.62,0.0,0.0,0.199,0.399,0.0,0.0,1.181,0.475,1.196,0.541,1.169,0.529,0.0,0.0,1.826,0.451,0.824,0.382,0,0,0.0,0.0,0.935,0.624,0.0,0.0,0.975,0.159,0.002,0.045,2.704,0.59,0.669,0.471,0,0,0.632,0.664,0.454,0.575,16.979,0.052,16.359,0.058,16.367,0.056,7.292,0.135,7.821,0.135,7.432,0.145,1.713,0.152,1.311,0.163,1.285,0.161,1.611,0.175,1.263,0.258,1.262,0.282,0.0085,0.3362,0.0254,0.0503,0,0.1745,0.1359,0.2692,5.293,19631.022,0.0857142857142857,57.352,-0.377714285714285,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0228571428571428,0.0342857142857142,0.0171428571428571,-26.63,-75.62,-0.4100000000000009,2.209999999999998,-53.74,5.320000000000002,7.819999999999999,-19.61,-34.22,1.09,1.220000000000003,-14.96,-21.33,27.10999999999999,-104.76,-20.95,-91.22,48.14,-52.919,-16.777,-36.191,61.077,6.990999999999999,-18.62299999999999,-1073.06,-34.13999999999999,11.86,39.09,160.85,-9.439999999999996,-34.48,-50.68,-9.710000000000004,-23.27,-48.88,27.79999999999999,-12.2,-121.48,-171.73,-44.16,21.15,-22.56000000000001,28.21,33.49,-6.870000000000002,-202.298,-51.38800000000001,-45.844,-6.670000000000001,-16.063,-85.82300000000001,28.614,52.192,32.31,-39.53,-13.66,-1.46,-6.66,24.5,10.26,-3.96,20.36,16.94,-63.95,97.67,-96.84,1.7
228,340.977,150.953,235.159,97.685,141.83,58.483,93.328,44.147,124.791,53.601,79.042,36.282,45.749,23.979,102.938,70.136,3.846,0.611,0.497,0.105,0.179,0.121,14.138,17.393,16.68,6.558,3.787,0.716,7.284,2.94,2.278,0.785,50.71,9.533,3.664,1.563,9.015,3.562,66.405,68.531,6.895,3.138,0.0,0.0,0.768,0.425,0.002,0.045,0.446,0.521,1.708,0.848,1.309,0.621,0.0,0.0,1.373,0.601,0.957,0.205,0,0,0.0,0.0,0.999,0.796,0.0,0.0,0.606,0.489,0.004,0.063,1.611,0.832,0.197,0.4,0,0,0.995,1.022,0.832,0.375,16.927,0.057,16.299,0.059,16.309,0.057,7.029,0.141,7.471,0.154,7.116,0.162,1.83,0.2,1.368,0.187,1.352,0.191,1.681,0.228,1.342,0.312,1.354,0.338,0.0083,0.3324,0.0267,0.0585,0,0.1735,0.144,0.2566,5.293,19645.0486,0.0857142857142857,60.2937142857142,-0.376,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0628571428571428,0.0228571428571428,0.0342857142857142,0.0171428571428571,-26.58,-75.06,-0.6500000000000008,1.669999999999998,-52.81,6.120000000000003,7.659999999999999,-20.54,-32.74,3.46,1.670000000000003,-13.43,-23.34,24.16999999999999,-104.96,-23.39,-91.28,47.35,-49.6,-16.389,-34.94199999999999,60.544,7.105999999999999,-18.589,-1069.97,-33.45,11.86,39.87,159.53,-8.599999999999996,-33.35,-49.69000000000001,-10.25000000000001,-22.93,-49.37000000000001,27.72999999999999,-12.02,-117.37,-169.78,-44.39,20.77,-22.89,27.67,34.3,-6.410000000000002,-201.668,-52.122,-45.862,-7.084000000000001,-15.915,-83.799,28.182,50.742,31.33,-39.71,-14.03,-1.47,-6.84,24.46,9.809999999999999,-4.94,19.42,16.73,-63.64,97.95,-96.4,2.5
229,440.284,129.163,285.063,86.251,176.212,55.776,108.851,39.709,150.033,53.713,93.266,38.818,56.767,27.356,135.891,47.922,3.918,0.214,0.461,0.055,0.112,0.095,11.307,12.514,12.924,4.976,3.355,0.306,8.916,1.694,1.684,0.902,52.713,5.456,3.992,1.055,9.93,2.577,76.803,58.377,8.095,2.49,0.001,0.032,0.247,0.436,0.0,0.0,0.5,0.562,1.953,0.847,1.96,0.237,0.0,0.0,1.845,0.504,0.908,0.29,0,0,0.0,0.0,1.029,0.536,0.0,0.0,0.995,0.077,0.0,0.0,2.96,0.263,0.889,0.315,0,0,0.423,0.662,0.445,0.499,16.869,0.053,16.249,0.054,16.26,0.053,7.238,0.104,7.801,0.098,7.453,0.099,1.551,0.115,1.034,0.108,1.003,0.11,1.334,0.173,0.638,0.086,0.608,0.108,0.0078,0.3418,0.0252,0.0533,0,0.1874,0.1257,0.2588,5.272,19588.0203,0.0857142857142857,58.4537142857142,-0.335428571428571,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0742857142857142,0.0571428571428571,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-28.58,-75.57,-0.6500000000000009,3.449999999999998,-54.19,7.280000000000003,4.629999999999999,-16.12,-32.45,-0.8599999999999998,-5.229999999999997,-14.68,-19.66,17.19999999999999,-104.89,-17.35,-87.67999999999999,48.8,-52.387,-17.651,-36.136,58.894,11.789,-17.516,-1073.61,-40.92999999999999,11.83,39.8,157.94,-6.509999999999996,-36.04,-49.94000000000001,-14.27000000000001,-22.14,-49.24,21.33,-7.640000000000001,-107.94,-175.27,-43.52,24.22,-20.51000000000001,17.86,30.68,-3.930000000000002,-202.472,-51.945,-45.873,-6.084000000000001,-16.248,-85.89800000000001,27.989,46.814,29.28000000000001,-41.99,-14.2,-2.069999999999999,-7.63,21.9,10.6,-7.6,19.04,17.77,-65.17,100.8,-98.79,1.0
230,419.241,124.121,273.928,80.962,172.218,53.03,101.71,35.123,140.237,50.826,93.081,37.857,47.156,22.872,130.425,55.5,3.891,0.348,0.469,0.062,0.112,0.09,11.101,11.832,10.9,4.808,3.324,0.389,8.875,1.87,1.437,1.065,51.53,6.225,3.786,0.972,9.81,2.757,69.391,48.48,7.66,2.427,0.0,0.0,0.306,0.472,0.0,0.0,0.722,0.675,1.723,0.745,1.821,0.42,0.0,0.0,1.856,0.617,0.871,0.336,0,0,0.0,0.0,0.982,0.497,0.0,0.0,0.992,0.094,0.013,0.113,2.933,0.33,0.851,0.357,0,0,0.389,0.597,0.343,0.479,16.9,0.047,16.265,0.05,16.274,0.049,7.209,0.129,7.763,0.123,7.407,0.133,1.604,0.106,1.122,0.09,1.094,0.092,1.381,0.12,0.701,0.101,0.658,0.115,0.0084,0.3277,0.0223,0.0565,0,0.1763,0.1456,0.2632,4.832,19561.9118,0.0914285714285714,56.5354285714285,-0.319428571428571,0.08,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-30.74,-76.39,-4.19,4.279999999999999,-55.66,0.5700000000000023,1.119999999999999,-20.18,-33.38,2.010000000000001,3.690000000000003,-12.17,-22.89,14.70999999999999,-108.71,-12.13,-94.19,47.75,-46.606,-20.358,-36.173,61.495,10.234,-26.477,-1076.9,-44.66,12.55,38.48,161.49,-4.239999999999996,-35.41,-53.29,-9.790000000000004,-28.48,-53.28,25.38,-9.99,-112.08,-189.63,-40.26,8.769999999999996,-29.16,24.86,31.54,-5.730000000000002,-202.975,-52.56800000000001,-44.536,-6.607000000000001,-18.088,-88.03500000000001,26.273,52.049,29.14,-38.84,-10.38,-0.6799999999999995,-12.41,22.42,9.689999999999998,-1.569999999999999,20.38,16.55,-62.34,96.85,-99.1,1.1
231,492.677,97.669,304.438,53.443,146.266,32.684,158.172,31.292,160.486,38.21,73.185,24.743,87.3,24.85,172.555,44.565,3.903,0.084,0.456,0.031,0.296,0.115,40.876,20.588,9.585,3.598,3.566,0.218,10.481,1.5,1.823,0.538,44.991,4.135,4.744,0.783,11.633,2.053,93.696,44.246,9.354,2.416,0.001,0.032,0.049,0.216,0.0,0.0,1.075,0.539,1.696,0.571,1.628,0.498,0.0,0.0,2.039,0.392,0.993,0.089,0,0,0.0,0.0,1.856,0.418,0.0,0.0,0.999,0.045,0.0,0.0,2.915,0.31,0.902,0.299,0,0,1.063,0.552,0.13,0.339,16.945,0.053,16.331,0.052,16.34,0.051,7.146,0.112,7.653,0.115,7.281,0.122,1.643,0.124,1.152,0.097,1.115,0.098,1.264,0.111,0.808,0.1,0.752,0.114,0.0084,0.3366,0.0259,0.0518,0,0.1785,0.1369,0.2619,5.101,19618.0033,0.0857142857142857,58.3234285714285,-0.378285714285714,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-27.85,-75.84,-1.220000000000001,4.499999999999998,-54.38,0.8900000000000026,4.829999999999999,-18.88,-31.36,-0.5599999999999994,-0.9499999999999971,-14.96,-23.01,24.53999999999999,-101.85,-12.34,-89.14999999999999,49.94000000000001,-50.184,-18.983,-37.261,58.918,11.161,-22.836,-1075.26,-38.13,9.970000000000002,38.38,160.13,-8.129999999999995,-35.31,-51.8,-7.900000000000005,-25.17000000000001,-49.11,25.50999999999999,-9.700000000000001,-122.81,-176.73,-40.11,18.01,-24.55,23.06,27.57,-8.160000000000002,-202.685,-50.032,-45.231,-6.503000000000001,-16.148,-87.24300000000001,28.691,51.275,32.87000000000001,-39.25,-12.58,-1.74,-7.7,22.75,11.26,-3.089999999999999,19.42,17.05,-63.79,98.29,-97.89,0.5
232,489.532,135.734,300.859,81.709,172.651,54.64,128.208,45.644,172.064,53.466,105.101,41.762,66.963,29.725,142.115,51.981,3.915,0.299,0.477,0.059,0.259,0.148,30.952,21.143,10.22,5.559,3.548,0.385,9.709,2.095,1.749,0.758,49.574,7.188,4.663,1.143,11.001,2.574,94.53,58.359,8.277,2.662,0.001,0.032,0.11,0.313,0.0,0.0,0.977,0.651,1.621,0.744,1.798,0.465,0.0,0.0,1.675,0.633,0.949,0.222,0,0,0.0,0.0,1.667,0.649,0.0,0.0,0.986,0.122,0.0,0.0,2.915,0.375,0.551,0.498,0,0,0.742,0.703,0.445,0.503,16.876,0.065,16.27,0.082,16.28,0.08,7.222,0.11,7.843,0.111,7.488,0.125,1.634,0.129,1.127,0.112,1.09,0.104,1.124,0.121,0.788,0.117,0.728,0.125,0.0085,0.3289,0.0248,0.0496,0,0.1819,0.1363,0.27,5.272,19559.9672,0.0857142857142857,57.4645714285714,-0.349142857142857,0.0742857142857142,0.0685714285714285,0.0628571428571428,0.0742857142857142,0.0571428571428571,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-30.21,-75.75,0.139999999999999,2.609999999999999,-55.77,2.910000000000003,2.349999999999999,-19.31,-35.7,-2.0,-5.419999999999997,-13.94,-17.95,15.63999999999999,-105.26,-12.99,-86.28,51.37000000000001,-49.231,-17.025,-36.89599999999999,61.855,12.575,-20.345,-1079.7,-43.09,10.98,41.1,160.04,-5.129999999999996,-36.63,-51.46,-13.59000000000001,-22.47000000000001,-50.26000000000001,22.36,-8.58,-105.94,-182.3,-44.21,24.74,-23.63000000000001,19.18,26.9,-4.730000000000002,-203.337,-51.83300000000001,-45.95,-6.090000000000001,-17.18,-88.159,28.204,48.806,28.64,-42.56,-12.81,-1.25,-7.08,22.51,12.11,-6.56,19.8,16.61,-66.16,99.69,-98.8,0.8
233,352.569,164.128,213.931,90.922,121.267,51.219,92.665,49.789,120.975,58.416,73.344,36.664,47.631,30.036,73.687,52.475,3.842,0.617,0.493,0.105,0.219,0.19,14.105,16.09,13.308,7.442,3.314,0.709,7.61,3.0,1.177,1.217,52.018,11.731,3.615,1.582,8.98,3.893,51.559,54.295,6.594,3.038,0.001,0.032,0.154,0.366,0.0,0.0,0.504,0.582,1.277,0.737,1.315,0.901,0.0,0.0,1.599,0.677,0.641,0.48,0,0,0.0,0.0,0.886,0.905,0.0,0.0,0.828,0.378,0.042,0.201,2.602,0.697,0.704,0.457,0,0,0.804,0.742,0.309,0.466,16.973,0.065,16.35,0.064,16.366,0.063,7.281,0.212,7.909,0.188,7.567,0.192,1.795,0.145,1.318,0.121,1.296,0.118,1.373,0.278,1.097,0.257,1.071,0.284,0.0084,0.3292,0.0264,0.0554,0,0.1741,0.137,0.2695,5.101,19663.1282,0.0914285714285714,57.2228571428571,-0.308,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0742857142857142,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-30.88,-74.19,-2.310000000000001,2.979999999999999,-52.5,5.170000000000003,1.649999999999999,-19.97,-29.58,0.6700000000000006,3.790000000000003,-10.97,-24.96,11.03999999999999,-102.61,-15.19,-86.91,46.6,-45.251,-17.883,-33.41799999999999,58.088,10.332,-21.548,-1066.98,-40.95,9.000000000000002,39.5,156.71,-3.469999999999996,-33.96,-49.19000000000001,-11.26000000000001,-24.05,-51.65,24.47,-8.96,-97.56,-177.53,-41.02,16.72,-25.84000000000001,21.53,31.29,-8.730000000000002,-201.161,-52.183,-43.771,-6.718000000000001,-18.242,-83.69900000000001,27.634,48.46899999999999,27.16,-39.77,-13.32,-0.1199999999999995,-10.36,22.64,10.99,-3.299999999999999,18.38,15.85,-63.39,98.71,-97.16,1.8
234,416.933,120.436,287.33,69.752,168.256,42.22,119.074,45.483,133.633,49.377,84.746,34.328,48.887,28.002,152.239,51.345,3.875,0.214,0.441,0.049,0.148,0.103,16.586,16.946,16.938,4.926,3.409,0.301,8.493,1.825,1.85,0.762,48.995,5.296,4.047,0.978,10.121,2.397,79.655,60.878,8.212,2.693,0.0,0.0,0.218,0.415,0.0,0.0,0.476,0.581,2.716,0.994,1.216,0.421,0.0,0.0,1.756,0.46,0.979,0.147,0,0,0.0,0.0,1.129,0.517,0.0,0.0,0.989,0.109,0.0,0.0,2.898,0.344,0.865,0.343,0,0,0.712,0.763,0.438,0.496,16.911,0.048,16.273,0.048,16.282,0.047,7.145,0.118,7.674,0.113,7.308,0.116,1.552,0.101,1.073,0.079,1.007,0.078,1.355,0.174,0.755,0.129,0.769,0.149,0.0085,0.3376,0.0282,0.0545,0,0.1758,0.1336,0.2618,5.101,19575.9417,0.0914285714285714,58.5434285714285,-0.363428571428571,0.08,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-29.42,-76.0,-1.930000000000001,5.539999999999998,-54.69,2.040000000000002,3.919999999999999,-16.99,-32.73,3.63,5.130000000000003,-12.76,-25.65,20.34999999999999,-105.83,-14.02,-90.67,48.08000000000001,-48.904,-21.409,-36.435,59.702,9.248999999999999,-24.022,-1075.08,-42.69,11.12,37.62,161.14,-6.609999999999996,-35.45,-52.91,-7.490000000000005,-24.93,-51.7,27.63,-10.6,-121.1,-183.43,-34.67,15.58,-27.94000000000001,26.22,32.7,-7.230000000000002,-202.634,-51.947,-44.147,-6.579000000000002,-18.053,-87.986,27.132,52.64,31.65,-37.81,-10.67,-0.8399999999999994,-10.51,23.0,11.38,-2.69,19.95,15.86,-62.08,97.41,-98.04,0.9
